INFO2020-12-02 09:50:37.102 Start app ***************
INFO2020-12-02 09:51:19.927 SELECT * FROM MTN_Mapping ORDER BY TableName
INFO2020-12-02 09:51:20.647 SELECT * FROM MTN_Prc_ConditionTypes
INFO2020-12-02 09:51:20.718 SELECT DISTINCT ConditionType,AccessSequence,RefCond FROM Prc_Condtions_Access_T685 ORDER BY ConditionType ASC
INFO2020-12-02 09:51:20.969 SELECT TABLE_NAME
FROM INFORMATION_SCHEMA.TABLES
WHERE TABLE_TYPE = 'BASE TABLE'
INFO2020-12-02 09:51:20.973 SELECT TABLE_NAME
FROM INFORMATION_SCHEMA.TABLES
WHERE TABLE_TYPE = 'BASE TABLE'
INFO2020-12-02 09:51:21.007 SELECT  name  FROM  sqlite_master  WHERE  type ='table' AND name NOT LIKE 'sqlite_%'
INFO2020-12-02 09:51:21.089 SELECT DISTINCT AccessSequence,Access,TableName,ExclusiveAccess,Requirement FROM Prc_AccSequence_T682I ORDER BY AccessSequence,Access ASC
INFO2020-12-02 09:51:21.107 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='MWST' AND Access=8 AND DocField IS NOT NULL
INFO2020-12-02 09:51:21.122 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='MWST' AND Access=9 AND DocField IS NOT NULL
INFO2020-12-02 09:51:21.137 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='MWST' AND Access=10 AND DocField IS NOT NULL
INFO2020-12-02 09:51:21.152 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='MWST' AND Access=20 AND DocField IS NOT NULL
INFO2020-12-02 09:51:21.169 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z200' AND Access=5 AND DocField IS NOT NULL
INFO2020-12-02 09:51:21.188 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z200' AND Access=10 AND DocField IS NOT NULL
INFO2020-12-02 09:51:21.199 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z201' AND Access=10 AND DocField IS NOT NULL
INFO2020-12-02 09:51:21.208 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z201' AND Access=20 AND DocField IS NOT NULL
INFO2020-12-02 09:51:21.231 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z201' AND Access=30 AND DocField IS NOT NULL
INFO2020-12-02 09:51:21.245 SELECT ConditionField,DocStruct,DocField FROM Prc_ConditionFields_T682Z WHERE AccessSequence='Z201' AND Access=40 AND DocField IS NOT NULL
